battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
503.0,1,1.8,1,1,1,13.0,0.7,131.0,1,4,1495,1688.0,3117.0,19,6,9.0,1,0,1,3
1020.0,0,1.5,0,13,1,7.0,0.7,96.0,3,18,870,1613.0,1142.0,13,9,8.0,1,0,1,1
896.0,0,1.0,1,3,1,4.0,0.3,111.0,1,4,1379,1469.0,1060.0,12,10,4.0,1,1,1,1
1824.0,1,0.8,0,4,1,19.0,0.9,143.0,2,5,1055,1738.0,2381.0,14,1,5.0,1,0,0,2
1512.0,0,0.6,1,1,1,54.0,0.4,134.0,3,2,220,1838.0,3366.0,7,3,11.0,1,0,1,3
1053.0,0,2.9,0,7,0,42.0,0.9,126.0,6,17,419,1261.0,1339.0,17,0,14.0,0,0,1,0
1944.0,1,1.8,1,0,1,31.0,0.8,87.0,4,10,1111,1362.0,2560.0,7,3,8.0,1,0,0,3
1174.0,0,0.7,1,1,1,25.0,0.8,91.0,2,8,1097,1461.0,285.0,19,7,3.0,1,0,1,0
627.0,1,1.6,1,3,1,12.0,0.2,131.0,7,17,447,819.0,2476.0,17,1,10.0,1,0,0,1
1602.0,0,2.7,0,4,1,46.0,0.6,118.0,1,5,273,1062.0,1862.0,16,9,2.0,1,0,1,1
1733.0,1,1.5,1,4,1,6.0,0.9,170.0,1,15,590,997.0,3488.0,6,4,10.0,1,1,1,3
586.0,0,1.4,1,10,1,8.0,0.5,142.0,8,14,116,598.0,3178.0,9,7,10.0,1,0,1,2
1528.0,0,2.4,0,2,0,37.0,0.2,156.0,8,3,306,564.0,733.0,15,0,14.0,1,1,0,0
875.0,0,0.7,0,2,0,23.0,0.1,110.0,7,7,300,1316.0,756.0,14,5,6.0,0,0,0,0
1602.0,0,0.6,0,12,0,58.0,0.4,170.0,1,13,1259,1746.0,3622.0,17,2,17.0,0,1,1,3
1426.0,0,1.6,0,4,1,12.0,0.7,174.0,5,16,1573,1694.0,1277.0,14,9,5.0,1,0,0,1
1370.0,0,1.4,0,5,1,6.0,0.2,158.0,6,8,1392,1783.0,3703.0,13,10,11.0,1,1,0,3
609.0,1,0.5,0,4,1,10.0,0.1,81.0,6,6,113,1524.0,1905.0,16,3,18.0,1,1,1,1
840.0,0,1.2,1,5,1,15.0,0.3,178.0,6,8,526,1728.0,2636.0,12,2,6.0,1,1,0,2
991.0,0,2.0,0,2,1,12.0,0.3,158.0,5,6,1209,1678.0,2014.0,11,9,10.0,1,0,0,2
1724.0,1,1.8,0,0,1,9.0,0.8,100.0,2,1,655,828.0,3056.0,18,16,6.0,1,0,0,3
584.0,1,1.8,0,0,1,19.0,0.3,168.0,3,0,1123,1622.0,465.0,12,8,4.0,1,1,0,0
860.0,1,1.3,1,1,1,49.0,0.7,141.0,6,13,692,979.0,3869.0,16,14,20.0,1,1,1,3
1541.0,1,2.8,1,10,1,28.0,0.2,165.0,5,15,796,1052.0,1108.0,12,1,7.0,1,0,1,1
615.0,1,0.5,1,7,0,58.0,0.5,130.0,5,8,1021,1958.0,1906.0,14,5,5.0,1,0,0,1
912.0,1,2.8,1,6,1,46.0,0.4,84.0,4,11,995,1310.0,851.0,8,4,4.0,1,1,1,0
1278.0,1,1.2,0,10,1,60.0,0.6,172.0,7,14,1244,1504.0,3142.0,11,4,19.0,1,0,1,3
1365.0,0,0.6,0,0,1,31.0,0.3,125.0,4,0,293,970.0,1300.0,14,7,13.0,1,0,1,0
1702.0,0,1.0,0,7,0,36.0,0.1,177.0,5,9,1240,1931.0,1430.0,8,6,10.0,0,0,0,2
589.0,1,0.5,0,1,1,59.0,0.7,146.0,8,4,759,1858.0,362.0,16,10,6.0,1,1,1,0
1347.0,0,1.5,1,10,0,56.0,0.3,95.0,1,19,398,1528.0,2456.0,13,0,13.0,1,1,1,2
1644.0,0,2.8,0,0,1,44.0,1.0,137.0,8,0,358,791.0,2360.0,7,4,19.0,1,0,0,2
956.0,0,1.9,1,1,0,42.0,0.1,133.0,7,11,403,1614.0,3700.0,10,0,7.0,1,1,0,3
1089.0,0,1.4,1,10,0,2.0,0.1,153.0,7,20,211,1409.0,2620.0,7,5,13.0,1,0,0,2
871.0,0,0.6,0,2,0,52.0,0.1,178.0,3,3,194,1437.0,437.0,14,7,17.0,1,0,0,0
664.0,0,1.5,0,5,1,6.0,0.9,164.0,2,19,1076,1472.0,3774.0,11,5,18.0,1,0,0,3
1874.0,1,0.6,0,1,0,19.0,0.8,192.0,2,9,1238,1418.0,1218.0,15,10,17.0,0,1,0,1
1928.0,0,2.6,0,5,0,5.0,0.8,162.0,5,16,229,1004.0,696.0,14,12,15.0,1,1,1,0
888.0,0,2.6,1,2,1,33.0,0.4,198.0,2,17,327,1683.0,3407.0,12,1,20.0,1,0,0,3
1077.0,1,1.7,1,1,0,58.0,0.8,86.0,7,13,135,1892.0,3902.0,9,3,3.0,1,0,0,3
1023.0,1,2.3,1,5,1,30.0,0.2,80.0,8,7,5,1744.0,2086.0,10,0,19.0,1,1,1,1
1426.0,1,0.8,0,2,1,42.0,0.6,84.0,3,10,715,1163.0,1356.0,15,9,16.0,1,0,1,1
831.0,0,1.7,1,7,1,26.0,0.7,177.0,5,11,511,621.0,1704.0,6,5,20.0,1,1,1,0
1496.0,1,1.3,1,0,1,6.0,0.5,85.0,3,9,549,1383.0,3571.0,16,1,11.0,1,1,1,3
1433.0,1,2.3,0,2,1,5.0,0.1,129.0,5,11,420,784.0,2132.0,18,15,19.0,1,0,1,1
1095.0,1,2.6,1,0,1,44.0,0.7,103.0,4,5,838,1066.0,3209.0,13,11,8.0,1,1,1,3
643.0,1,0.7,1,3,1,23.0,0.8,156.0,1,9,314,1400.0,2096.0,13,6,2.0,1,0,0,1
1142.0,1,1.1,0,0,1,6.0,0.5,198.0,4,0,739,1766.0,1273.0,19,0,6.0,1,0,0,1
730.0,1,0.5,1,3,1,27.0,0.1,112.0,5,10,62,846.0,3623.0,9,4,15.0,1,1,0,2
1901.0,1,0.5,0,5,1,41.0,0.6,131.0,2,17,3,1662.0,368.0,5,1,12.0,1,0,0,0
1510.0,0,0.6,1,1,0,32.0,0.7,135.0,3,8,963,1520.0,854.0,8,2,10.0,1,0,1,1
1924.0,0,2.6,0,0,1,59.0,0.9,136.0,6,0,1438,1923.0,3646.0,10,9,16.0,1,0,1,3
1825.0,0,1.1,1,13,1,17.0,0.1,157.0,4,18,1621,1773.0,3130.0,12,4,2.0,1,0,1,3
1275.0,1,0.5,1,3,1,5.0,0.2,152.0,1,9,19,501.0,3784.0,13,4,4.0,1,1,0,3
987.0,1,2.3,0,9,0,17.0,0.8,124.0,7,17,887,1274.0,3885.0,11,0,14.0,1,1,0,3
1538.0,1,2.3,0,6,1,13.0,0.2,121.0,7,7,567,986.0,1494.0,18,10,12.0,1,1,1,1
1965.0,1,0.5,0,4,1,29.0,0.5,149.0,5,13,584,676.0,2973.0,11,1,20.0,1,1,1,3
808.0,0,1.9,0,7,0,20.0,0.8,185.0,6,14,496,974.0,1471.0,13,4,11.0,0,1,0,0
712.0,0,0.5,0,6,0,27.0,0.5,86.0,2,11,1245,1309.0,2001.0,11,10,12.0,1,1,1,1
1507.0,1,0.9,1,0,1,42.0,0.4,123.0,5,0,682,888.0,1486.0,15,3,19.0,1,0,0,1
912.0,0,0.7,0,3,0,47.0,0.9,182.0,3,6,724,794.0,1321.0,7,2,6.0,0,1,1,0
769.0,1,1.2,0,2,0,17.0,0.1,95.0,8,4,1384,1454.0,1877.0,18,2,11.0,0,0,1,1
948.0,0,2.3,0,14,0,22.0,0.1,173.0,5,20,257,1654.0,3499.0,11,7,19.0,1,1,1,3
507.0,1,1.9,1,0,1,39.0,0.7,142.0,1,0,17,1084.0,2124.0,6,0,12.0,1,1,0,1
1384.0,1,2.8,1,15,0,60.0,0.1,82.0,3,18,983,1210.0,1221.0,18,12,15.0,1,0,1,1
1766.0,1,1.3,0,1,0,29.0,0.5,194.0,8,20,439,1306.0,2316.0,19,2,6.0,0,0,1,2
1407.0,0,1.8,1,5,1,16.0,0.2,170.0,4,6,925,1206.0,1068.0,6,0,8.0,1,1,0,1
614.0,0,2.9,1,3,1,24.0,0.2,94.0,4,7,409,603.0,1930.0,13,12,4.0,1,0,1,1
1972.0,0,2.9,0,9,0,14.0,0.4,196.0,7,18,293,952.0,1316.0,8,1,8.0,1,1,0,1
1039.0,0,0.5,1,8,0,47.0,0.2,130.0,8,9,384,1878.0,1742.0,18,12,15.0,1,0,0,1
511.0,1,3.0,1,5,1,34.0,0.9,125.0,8,13,149,1285.0,3265.0,14,7,14.0,1,0,0,2
1811.0,1,2.5,0,4,1,5.0,0.6,98.0,4,16,447,568.0,2700.0,13,7,8.0,1,1,1,2
1159.0,0,1.5,0,3,0,36.0,0.4,104.0,4,8,717,1206.0,2115.0,8,7,18.0,0,0,0,2
1848.0,0,1.3,1,7,0,12.0,0.1,178.0,2,19,195,533.0,3915.0,9,7,8.0,0,0,1,3
1988.0,1,0.5,0,0,1,16.0,0.1,94.0,8,1,153,696.0,3144.0,16,2,14.0,1,0,0,3
1469.0,0,0.5,0,3,1,58.0,0.5,150.0,7,8,1699,1850.0,1571.0,17,16,2.0,1,0,0,2
1423.0,0,0.6,0,12,0,44.0,0.8,131.0,5,13,501,640.0,2253.0,10,8,9.0,0,0,0,1
1974.0,0,0.5,1,9,0,10.0,0.8,145.0,6,12,530,1496.0,1433.0,6,1,17.0,0,0,0,1
835.0,0,0.8,1,2,1,42.0,0.8,128.0,5,18,396,1378.0,2583.0,15,2,13.0,1,1,1,2
1429.0,0,0.6,0,8,0,42.0,0.9,151.0,5,9,670,1552.0,1817.0,6,1,16.0,1,0,0,1
947.0,1,0.5,0,1,1,51.0,0.1,144.0,2,15,193,887.0,2915.0,17,1,6.0,1,1,1,2
1446.0,1,2.8,1,0,1,18.0,0.3,178.0,8,1,351,1769.0,3340.0,8,0,16.0,1,1,1,3
1332.0,0,1.3,1,5,1,7.0,0.8,168.0,7,19,846,855.0,2790.0,19,11,10.0,1,1,0,2
1498.0,1,1.2,1,0,1,14.0,0.1,191.0,4,1,111,1167.0,577.0,14,12,12.0,1,1,0,0
1576.0,1,0.9,1,0,1,14.0,0.4,173.0,2,4,1213,1386.0,3220.0,17,2,6.0,1,1,0,3
1398.0,0,1.6,1,8,1,26.0,0.8,150.0,1,12,755,1284.0,3488.0,14,3,11.0,1,1,0,3
1885.0,0,2.4,1,12,1,14.0,0.6,92.0,4,15,1406,1517.0,1277.0,9,6,16.0,1,0,1,1
798.0,1,0.5,1,7,0,2.0,0.8,148.0,2,15,497,627.0,3593.0,14,9,3.0,0,1,0,2
1436.0,0,2.5,1,0,1,42.0,0.9,124.0,8,1,1826,1836.0,2736.0,12,5,19.0,1,1,0,3
1998.0,1,1.2,0,8,0,31.0,0.6,196.0,8,19,50,1356.0,2311.0,17,9,18.0,1,1,0,2
1321.0,1,1.3,0,0,1,63.0,0.4,109.0,8,9,817,941.0,1464.0,7,6,16.0,1,1,1,1
1021.0,0,1.3,0,7,0,9.0,0.7,192.0,2,12,901,1793.0,1355.0,6,1,14.0,1,1,0,1
1339.0,1,2.3,1,0,0,40.0,0.1,123.0,2,1,212,1269.0,2382.0,6,4,7.0,1,0,1,2
1210.0,1,1.6,1,9,0,57.0,0.5,111.0,4,20,329,1039.0,1886.0,16,0,17.0,1,0,1,1
1949.0,1,0.5,1,2,1,31.0,0.1,145.0,5,9,837,1182.0,832.0,7,3,19.0,1,0,0,1
882.0,0,0.7,1,9,1,28.0,0.2,151.0,6,16,248,884.0,751.0,19,11,8.0,1,0,1,0
1549.0,1,1.5,1,0,1,27.0,0.4,113.0,5,7,632,1162.0,436.0,10,8,11.0,1,0,0,0
1991.0,0,2.2,1,1,1,42.0,0.7,82.0,1,13,366,613.0,722.0,6,5,10.0,1,1,0,0
796.0,0,0.5,0,2,0,12.0,0.5,114.0,1,8,174,518.0,1075.0,7,3,2.0,0,1,0,0
1012.0,0,0.5,1,4,0,39.0,0.1,161.0,4,6,882,1195.0,2802.0,8,0,10.0,1,1,0,2
1318.0,0,1.9,1,0,1,11.0,0.8,188.0,2,15,688,1591.0,1780.0,12,10,2.0,1,0,0,1
1708.0,0,0.8,0,8,1,14.0,0.9,197.0,4,16,263,1345.0,1247.0,19,16,16.0,1,0,0,1
598.0,1,0.8,1,8,1,62.0,0.1,117.0,8,9,118,764.0,3066.0,11,2,19.0,1,1,0,2
541.0,1,2.3,0,4,0,51.0,0.4,200.0,8,17,1012,1226.0,403.0,11,2,12.0,0,0,0,0
818.0,0,0.5,1,2,1,23.0,0.2,192.0,5,17,586,1552.0,2518.0,19,12,3.0,1,1,0,2
1414.0,0,0.5,0,0,1,15.0,0.8,168.0,2,0,294,1233.0,1069.0,18,6,14.0,1,0,0,0
601.0,1,1.7,1,3,1,6.0,0.8,169.0,4,11,818,1827.0,2651.0,14,8,9.0,1,0,1,2
561.0,1,2.8,1,2,1,40.0,0.1,99.0,7,6,426,865.0,2974.0,15,12,19.0,1,0,1,2
1616.0,1,2.3,1,3,0,52.0,0.1,100.0,5,8,151,1133.0,657.0,7,3,2.0,1,1,0,0
1263.0,1,1.4,1,1,1,32.0,0.4,103.0,2,2,409,644.0,3372.0,18,13,10.0,1,1,0,3
1604.0,1,1.9,1,0,1,63.0,0.6,93.0,5,2,641,1156.0,1464.0,15,9,20.0,1,1,0,1
539.0,0,2.0,1,1,0,24.0,0.5,86.0,4,2,958,967.0,1326.0,7,4,3.0,1,1,0,0
1071.0,0,2.6,0,0,0,49.0,0.3,199.0,4,5,1328,1970.0,3393.0,6,5,7.0,1,0,0,3
826.0,0,0.5,1,0,1,57.0,0.5,135.0,2,0,354,530.0,323.0,17,3,7.0,1,0,1,0
771.0,0,2.9,0,2,0,62.0,0.7,106.0,1,8,1709,1781.0,1628.0,9,3,6.0,0,1,0,1
1811.0,0,2.9,0,0,0,33.0,0.2,132.0,8,2,1099,1553.0,2610.0,8,3,13.0,1,1,0,3
1842.0,1,2.2,1,7,0,56.0,0.4,179.0,4,10,783,1227.0,3721.0,16,11,4.0,0,1,1,3
1420.0,0,2.8,1,1,0,50.0,0.1,100.0,8,8,194,1393.0,763.0,17,1,17.0,0,1,1,0
1763.0,0,0.5,1,12,0,10.0,0.2,184.0,3,19,238,1893.0,792.0,17,12,13.0,1,0,1,0
1163.0,1,1.9,0,6,0,2.0,0.9,133.0,5,20,919,1076.0,1568.0,14,0,19.0,1,0,0,1
1805.0,1,0.5,0,0,0,29.0,0.2,182.0,4,2,758,891.0,1276.0,19,4,17.0,0,1,0,1
610.0,1,1.6,1,9,0,52.0,0.4,90.0,4,19,1039,1273.0,3472.0,10,4,12.0,1,1,1,3
1533.0,1,1.1,1,18,1,17.0,0.3,160.0,4,20,1054,1393.0,2520.0,8,2,11.0,1,0,1,2
1924.0,0,0.5,0,3,1,63.0,0.3,111.0,2,10,122,686.0,3423.0,13,3,19.0,1,0,0,3
1801.0,0,0.5,1,6,0,52.0,0.9,120.0,6,10,100,1708.0,258.0,14,8,9.0,1,0,0,0
1726.0,1,1.9,0,1,1,42.0,0.6,106.0,5,3,1221,1804.0,1868.0,16,7,6.0,1,0,0,2
794.0,0,2.5,1,15,0,14.0,0.6,197.0,3,19,312,1376.0,2171.0,19,8,18.0,0,0,1,1
1686.0,1,0.5,1,4,0,28.0,0.8,182.0,5,8,599,1073.0,780.0,11,10,5.0,0,0,0,0
1444.0,1,2.1,1,0,0,6.0,0.9,103.0,1,1,1274,1340.0,712.0,17,5,10.0,0,0,0,0
1004.0,0,1.6,1,0,1,30.0,1.0,160.0,8,1,62,581.0,1012.0,7,4,13.0,1,1,1,0
1242.0,1,2.4,0,8,0,28.0,0.2,166.0,4,9,315,1796.0,318.0,11,10,19.0,1,0,0,0
539.0,0,1.5,0,6,1,26.0,0.2,137.0,6,8,1123,1709.0,3948.0,18,11,15.0,1,1,1,3
717.0,0,1.1,1,2,1,14.0,0.1,99.0,8,6,1878,1981.0,629.0,16,15,20.0,1,0,0,0
1540.0,0,0.7,1,0,1,29.0,0.1,157.0,7,1,318,831.0,1161.0,11,8,5.0,1,0,0,0
672.0,0,0.5,0,7,1,35.0,0.1,99.0,8,17,574,1267.0,1403.0,16,7,6.0,1,0,0,0
1325.0,1,0.5,0,0,1,13.0,1.0,133.0,4,8,1353,1915.0,3707.0,19,3,18.0,1,1,0,3
950.0,0,0.5,0,6,1,55.0,0.1,124.0,8,7,86,1681.0,1305.0,6,5,4.0,1,0,1,0
948.0,0,1.5,1,6,0,18.0,0.3,119.0,4,7,340,1728.0,2926.0,17,13,9.0,1,1,1,2
1328.0,1,0.5,0,5,1,27.0,0.3,144.0,3,18,602,1156.0,2674.0,7,2,5.0,1,0,1,2
1447.0,0,0.5,0,3,0,40.0,0.7,184.0,2,5,963,1062.0,471.0,8,4,20.0,0,0,1,0
1973.0,1,0.5,1,3,0,21.0,0.8,95.0,8,7,127,507.0,1724.0,12,10,8.0,0,0,1,1
1731.0,1,2.3,1,18,0,60.0,0.5,171.0,4,20,142,1039.0,1220.0,9,3,20.0,0,1,0,1
1617.0,0,1.5,0,1,1,63.0,0.7,111.0,2,10,274,1079.0,2754.0,19,10,8.0,1,1,1,2
1791.0,1,0.5,1,1,1,33.0,0.5,110.0,5,4,371,682.0,594.0,17,8,16.0,1,0,1,0
851.0,0,2.3,1,7,1,54.0,1.0,101.0,2,9,788,1007.0,1005.0,12,2,14.0,1,0,1,0
856.0,0,1.9,1,0,1,14.0,0.6,115.0,1,7,395,1027.0,2439.0,6,3,12.0,1,1,1,1
714.0,1,0.5,0,1,0,30.0,0.3,145.0,4,2,643,1527.0,2302.0,12,10,10.0,0,1,1,1
951.0,0,0.5,0,6,1,15.0,0.6,81.0,2,17,854,935.0,1083.0,16,11,16.0,1,1,0,0
1303.0,1,2.1,0,6,1,10.0,0.4,109.0,8,15,1335,1873.0,2219.0,9,3,15.0,1,1,1,2
1550.0,1,2.7,0,2,0,32.0,0.1,126.0,7,5,1541,1619.0,1571.0,12,3,14.0,0,0,0,2
1759.0,1,1.4,0,10,1,15.0,0.4,101.0,4,13,382,1163.0,2107.0,18,5,16.0,1,1,0,2
1448.0,0,0.5,1,18,0,2.0,0.2,100.0,5,19,846,1144.0,593.0,9,4,18.0,1,1,1,0
1987.0,1,1.9,0,0,0,50.0,0.7,119.0,8,18,960,1925.0,857.0,12,4,6.0,1,1,0,1
908.0,0,2.1,0,1,0,44.0,0.6,95.0,5,2,154,941.0,3518.0,16,12,7.0,1,1,1,3
820.0,0,0.5,1,2,0,58.0,0.3,160.0,4,4,468,694.0,1284.0,17,7,17.0,0,0,1,0
904.0,0,2.7,1,4,0,19.0,0.6,147.0,6,7,1094,1496.0,545.0,19,18,16.0,0,0,0,0
667.0,0,1.3,1,4,1,6.0,0.1,149.0,6,10,272,870.0,3566.0,9,5,12.0,1,0,1,2
1109.0,0,2.1,0,1,0,34.0,0.1,173.0,1,4,165,1103.0,2821.0,13,5,17.0,1,0,1,2
1333.0,0,1.4,0,3,1,59.0,0.7,183.0,7,5,394,1301.0,3442.0,18,16,5.0,1,1,0,3
1352.0,0,2.4,0,5,1,6.0,0.9,92.0,6,9,629,1299.0,1309.0,12,1,14.0,1,0,0,1
1600.0,0,2.5,1,1,0,19.0,0.6,88.0,6,9,831,1713.0,1179.0,10,3,18.0,0,0,1,1
1454.0,0,1.4,1,8,0,37.0,0.8,80.0,8,20,903,910.0,1713.0,16,0,19.0,0,0,0,1
1489.0,0,2.1,1,0,0,9.0,0.4,169.0,3,1,923,1759.0,1663.0,9,3,14.0,1,0,1,1
1823.0,0,2.8,1,11,0,10.0,0.6,81.0,8,19,362,1250.0,1812.0,5,0,19.0,1,1,1,2
1581.0,1,1.0,0,9,0,41.0,0.4,172.0,4,19,693,850.0,1384.0,19,9,2.0,0,1,1,1
1672.0,1,1.7,1,1,1,44.0,0.5,172.0,8,4,1250,1435.0,1348.0,11,6,7.0,1,1,1,1
1283.0,1,0.7,1,0,1,27.0,0.2,80.0,4,6,1135,1923.0,3957.0,17,15,6.0,1,0,0,3
630.0,0,2.0,0,9,1,14.0,0.5,180.0,8,13,66,1448.0,1212.0,12,8,12.0,1,0,0,0
659.0,0,2.2,0,0,1,24.0,0.7,151.0,8,2,924,1877.0,3925.0,8,1,10.0,1,1,1,3
1811.0,1,0.5,1,0,0,32.0,1.0,115.0,6,0,204,1132.0,348.0,17,11,18.0,1,0,1,0
688.0,1,2.5,0,9,0,40.0,0.2,109.0,5,20,376,1957.0,1382.0,12,7,8.0,0,1,0,1
514.0,1,2.9,1,5,0,18.0,0.7,141.0,2,8,1083,1492.0,980.0,13,7,16.0,0,0,1,0
1933.0,0,2.8,1,1,0,16.0,0.5,154.0,3,9,229,1473.0,838.0,14,2,18.0,0,1,0,0
915.0,0,2.0,0,8,1,31.0,0.3,91.0,3,20,875,1316.0,378.0,11,6,9.0,1,1,0,0
1006.0,0,2.2,1,4,1,22.0,0.8,135.0,4,8,35,991.0,909.0,18,4,7.0,1,0,1,0
1134.0,1,0.9,0,2,1,13.0,0.4,92.0,4,19,18,903.0,3632.0,17,8,19.0,1,1,0,3
599.0,1,2.9,0,0,1,64.0,0.3,186.0,8,1,103,646.0,3396.0,5,3,7.0,1,0,0,2
973.0,0,0.5,1,5,0,53.0,0.5,196.0,5,7,105,588.0,1861.0,13,10,16.0,0,1,0,1
1180.0,1,2.5,0,0,1,27.0,0.1,90.0,6,1,168,540.0,348.0,7,5,19.0,1,1,1,0
1237.0,1,2.5,0,7,0,13.0,0.8,98.0,4,12,18,1004.0,2528.0,11,8,16.0,0,0,0,2
659.0,0,0.5,1,7,1,5.0,0.3,169.0,8,10,659,730.0,2190.0,16,10,16.0,1,1,0,1
1142.0,1,1.4,1,6,0,6.0,0.7,190.0,8,8,534,855.0,663.0,12,4,5.0,0,1,1,0
1002.0,0,2.7,1,16,1,11.0,0.4,185.0,6,18,285,512.0,961.0,10,7,19.0,1,0,1,0
1392.0,0,2.5,0,0,1,44.0,0.7,113.0,4,2,482,1098.0,1280.0,8,1,16.0,1,0,1,1
602.0,0,0.9,0,9,0,50.0,0.9,141.0,8,18,1571,1717.0,2189.0,7,5,16.0,0,1,0,2
1249.0,1,0.5,0,3,1,55.0,0.8,140.0,3,8,605,1193.0,531.0,18,10,13.0,1,1,1,0
531.0,1,0.5,1,0,1,12.0,0.5,121.0,4,3,158,1657.0,2331.0,18,12,20.0,1,0,1,1
1450.0,0,2.1,0,1,0,31.0,0.6,114.0,5,4,1573,1639.0,794.0,11,5,9.0,0,1,1,1
1342.0,0,2.8,0,1,0,50.0,0.1,173.0,1,8,127,620.0,2644.0,7,2,11.0,0,1,1,2
832.0,1,0.5,0,5,1,22.0,0.6,198.0,1,8,343,1431.0,1666.0,15,4,20.0,1,1,1,1
867.0,1,1.5,0,0,1,57.0,0.1,159.0,4,0,289,724.0,2157.0,8,6,18.0,1,0,0,1
1404.0,0,2.1,0,16,0,44.0,0.9,151.0,1,20,1703,1880.0,1196.0,10,6,5.0,0,0,1,1
840.0,0,0.9,1,6,0,33.0,0.7,150.0,6,7,1482,1591.0,2072.0,10,8,19.0,0,1,0,2
1368.0,0,0.5,0,10,1,42.0,0.2,91.0,1,20,907,925.0,1590.0,12,0,14.0,1,0,0,1
1927.0,0,0.9,1,3,0,11.0,0.4,190.0,8,12,491,1506.0,2916.0,16,11,18.0,0,1,1,3
1714.0,0,0.5,1,7,0,31.0,0.4,120.0,2,10,287,627.0,3707.0,5,1,19.0,0,0,1,3
1201.0,1,0.5,0,1,1,10.0,0.4,198.0,6,5,1151,1723.0,726.0,11,4,3.0,1,1,0,0
1796.0,1,2.3,0,4,0,44.0,0.9,184.0,2,11,1024,1363.0,3577.0,17,7,4.0,1,1,0,3
1147.0,0,0.8,1,11,0,28.0,0.7,158.0,6,13,1085,1134.0,2627.0,18,3,15.0,1,0,1,2
776.0,1,1.7,0,0,1,20.0,1.0,146.0,4,9,991,1803.0,685.0,15,11,7.0,1,1,1,0
510.0,0,2.6,0,0,0,33.0,0.1,110.0,6,10,1052,1897.0,1693.0,6,2,5.0,0,1,0,1
1045.0,1,1.2,1,3,1,40.0,0.1,175.0,6,7,1078,1564.0,2137.0,11,8,12.0,1,0,1,2
1497.0,1,0.9,1,4,1,10.0,0.1,153.0,8,20,98,977.0,3696.0,9,0,3.0,1,0,1,3
1425.0,1,0.6,0,0,1,33.0,0.5,89.0,3,2,396,1648.0,3771.0,10,3,9.0,1,0,1,3
726.0,0,2.2,0,0,1,40.0,0.8,94.0,4,20,323,978.0,1342.0,16,11,4.0,1,1,1,0
1576.0,1,2.0,0,0,1,20.0,0.6,148.0,3,0,410,1551.0,1379.0,17,1,16.0,1,0,1,1
714.0,1,2.1,1,5,1,11.0,0.1,197.0,3,6,1750,1857.0,1164.0,15,12,19.0,1,1,0,1
1595.0,0,1.9,1,1,0,63.0,0.9,88.0,1,20,1475,1988.0,908.0,18,13,6.0,0,0,1,1
541.0,0,1.0,0,0,1,10.0,0.4,127.0,4,0,1836,1873.0,1019.0,19,9,15.0,1,1,0,1
1617.0,1,2.6,0,14,0,29.0,0.9,113.0,6,20,283,676.0,3685.0,13,1,18.0,0,0,0,3
1154.0,0,1.1,1,2,1,5.0,0.2,98.0,1,13,539,1240.0,1470.0,12,0,12.0,1,0,0,1
1638.0,0,1.0,0,6,0,2.0,0.2,189.0,1,11,440,563.0,2299.0,19,9,9.0,1,1,1,2
1150.0,1,2.7,0,0,0,39.0,0.4,151.0,8,1,397,800.0,999.0,6,2,11.0,1,1,0,0
1254.0,1,2.3,0,0,1,44.0,0.2,149.0,1,10,204,1021.0,3011.0,7,4,12.0,1,1,0,2
1806.0,1,2.0,1,2,1,54.0,0.1,117.0,1,11,347,727.0,3142.0,13,0,6.0,1,0,1,3
603.0,0,1.5,0,8,0,12.0,0.7,114.0,6,20,1003,1284.0,1543.0,7,5,19.0,1,1,0,1
1834.0,0,2.1,0,7,1,40.0,0.1,99.0,4,11,0,1987.0,3692.0,13,0,16.0,1,1,0,3
520.0,0,2.3,0,0,1,31.0,0.8,145.0,6,14,264,519.0,2753.0,13,7,17.0,1,0,1,1
565.0,0,0.6,1,1,0,50.0,0.1,158.0,2,8,543,703.0,2156.0,13,6,6.0,1,1,1,1
1689.0,1,0.5,0,11,0,9.0,0.5,150.0,5,15,467,675.0,2637.0,8,4,3.0,1,0,0,2
742.0,1,2.3,0,0,0,21.0,0.7,104.0,8,1,875,925.0,331.0,11,8,7.0,1,0,0,0
1143.0,0,1.2,1,1,1,22.0,1.0,125.0,3,6,1116,1724.0,1214.0,12,5,16.0,1,1,0,1
761.0,1,0.5,0,9,0,3.0,0.8,196.0,7,15,1325,1945.0,2248.0,19,3,15.0,1,1,1,2
959.0,1,1.3,1,0,0,36.0,0.4,196.0,5,14,1313,1331.0,3073.0,19,1,8.0,1,1,1,3
772.0,1,1.2,1,7,1,8.0,0.6,134.0,7,8,552,1802.0,422.0,7,6,15.0,1,0,0,0
1015.0,1,0.8,0,5,0,12.0,0.5,102.0,3,14,335,679.0,2293.0,5,1,2.0,0,1,0,1
1824.0,1,1.9,1,9,1,2.0,0.7,103.0,1,14,50,1105.0,3958.0,12,2,19.0,1,1,0,3
1130.0,1,0.5,1,1,1,29.0,0.7,130.0,1,14,593,1327.0,432.0,6,1,10.0,1,1,1,0
1183.0,1,0.5,1,3,1,48.0,0.1,120.0,8,12,268,1010.0,1152.0,8,3,3.0,1,0,0,0
574.0,1,2.0,1,0,1,26.0,0.5,118.0,6,2,382,1364.0,1303.0,8,4,2.0,1,0,1,0
